index,name,longitude,latitude,elevation,collection start,collection end,solution status,lateral rms,sample count,antenna height
1,Point 1,-65.73457739848847,-44.80935161594171,22.473214,2019-11-11 17:59:08 UTC,2019-11-11 18:01:08 UTC,SINGLE,0.1017,600.0,1.775
