%_UTC,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019-11-12 13:40:51.500,-44.825928375,-65.72954273,27.368,1,6,0.0138,0.0071,0.0514,0.0066,0.0096,0.0224,0.1,999.9
2019-11-12 13:40:52.000,-44.825926796000005,-65.729536927,27.4176,1,6,0.0136,0.0069,0.0496,0.0063,0.0097,0.0223,-0.0,999.9
2019-11-12 13:40:52.500,-44.825928138,-65.72952847399999,25.6538,2,6,0.0099,0.0051,0.0364,0.0048,0.0079,0.0166,0.1,999.9
2019-11-12 13:40:53.000,-44.825926378000005,-65.729522476,25.7436,2,6,0.0101,0.0051,0.037,0.005,0.0082,0.0169,-0.0,999.9
2019-11-12 13:40:53.500,-44.825924173000004,-65.72951821699999,27.3911,1,6,0.0133,0.0067,0.047,0.0059,0.0092,0.0219,0.1,999.9
2019-11-12 13:40:54.000,-44.825921811,-65.729512181,27.4041,1,6,0.0134,0.0068,0.0527,0.0061,0.0063,0.0205,-0.0,999.9
2019-11-12 13:40:54.500,-44.825921293,-65.729505025,27.2823,2,6,0.0203,0.0111,0.0829,0.0131,0.0245,0.0374,0.1,2.4
2019-11-12 13:40:55.000,-44.82591972,-65.729499641,27.4247,1,6,0.0124,0.0061,0.0415,0.0047,0.0066,0.02,-0.0,4.0
2019-11-12 13:40:55.500,-44.82591855,-65.729493562,27.3846,1,6,0.0125,0.0061,0.0415,0.0048,0.0065,0.02,0.1,4.5
2019-11-12 13:40:56.000,-44.825917597,-65.729486788,27.3592,1,6,0.0124,0.0061,0.0415,0.0046,0.0066,0.02,-0.0,4.1
2019-11-12 13:40:56.500,-44.825916193999994,-65.72948011300001,27.2847,1,6,0.0127,0.0064,0.0494,0.0052,-0.0027,0.0184,0.1,226.8
2019-11-12 13:40:57.000,-44.82591569,-65.729473347,27.3215,1,6,0.0126,0.0064,0.0494,0.0051,-0.0026,0.0185,-0.0,433.1
2019-11-12 13:40:57.500,-44.825914175,-65.729466537,27.2788,1,6,0.0126,0.0062,0.0456,0.005,0.0042,0.0192,0.1,410.8
2019-11-12 13:40:58.000,-44.825913435,-65.729459974,27.1881,1,6,0.0125,0.0062,0.0442,0.0049,0.0051,0.0195,-0.0,348.1
2019-11-12 13:40:58.500,-44.825912553,-65.729453507,27.2344,1,6,0.0127,0.0064,0.0494,0.0052,-0.0026,0.0184,0.1,300.5
2019-11-12 13:40:59.000,-44.825910725,-65.729446892,27.2375,1,6,0.0127,0.0064,0.0493,0.0052,-0.0026,0.0184,-0.0,376.9
2019-11-12 13:40:59.500,-44.825910277,-65.729440333,27.2596,1,6,0.0126,0.0064,0.0493,0.0051,-0.0025,0.0185,0.1,392.0
2019-11-12 13:41:06.000,-44.825905254,-65.729400477,27.5044,1,6,0.0126,0.0064,0.0492,0.0052,-0.0022,0.0185,-0.0,999.9
2019-11-12 14:54:12.500,-44.807584039,-65.727325845,16.8435,2,7,0.1871,0.1501,0.2498,-0.0902,0.1125,-0.0279,0.09,1.8
2019-11-12 14:54:13.000,-44.807584861,-65.727324791,16.9479,2,7,0.188,0.1511,0.2498,-0.0918,0.1123,-0.0274,-0.0,1.1
2019-11-12 14:54:13.500,-44.807585675,-65.727324941,16.9651,2,7,0.1903,0.1527,0.2495,-0.0955,0.1113,-0.0256,0.09,1.4
2019-11-12 14:54:14.000,-44.807586263999994,-65.727325013,16.7957,2,7,0.1947,0.158,0.2496,-0.1038,0.1114,-0.0263,-0.0,1.2
2019-11-12 14:54:14.500,-44.807589626,-65.727319202,17.0137,2,7,0.205,0.1702,0.2496,-0.1217,0.1114,-0.0264,0.09,1.1
2019-11-12 14:54:15.000,-44.807592971000005,-65.727315519,17.109,2,7,0.1693,0.1263,0.2497,-0.0388,0.1096,-0.0126,-0.0,1.0
2019-11-12 14:54:15.500,-44.80759429,-65.727312358,17.0378,2,7,0.1691,0.1253,0.2498,-0.0369,0.1092,-0.0112,0.09,2.1
2019-11-12 14:54:16.000,-44.807587389,-65.727314204,15.3926,1,7,0.0164,0.0148,0.0244,-0.0108,0.0159,-0.0062,-0.0,4.2
2019-11-12 14:54:16.500,-44.807599147,-65.72730339399999,17.4859,2,7,0.169,0.1248,0.2501,-0.0348,0.1093,-0.0073,0.09,1.6
2019-11-12 14:54:17.000,-44.807592317,-65.727299943,16.6062,1,8,0.0171,0.0194,0.0368,-0.0073,0.0245,0.0099,-0.0,9.5
2019-11-12 14:54:17.500,-44.807609047,-65.727300177,17.7474,1,8,0.0171,0.012,0.0229,-0.0078,0.0127,0.0091,-0.1,3.3
2019-11-12 14:54:18.000,-44.807606107,-65.727294867,17.3556,2,8,0.1692,0.1249,0.2495,-0.0326,0.1096,-0.0145,-0.0,1.2
2019-11-12 14:54:18.500,-44.80760915,-65.727290524,17.446,2,8,0.1695,0.1249,0.2495,-0.0324,0.1096,-0.0146,0.09,2.2
2019-11-12 14:54:19.000,-44.807612596000006,-65.727286123,17.3828,2,8,0.1698,0.1249,0.2494,-0.0324,0.1095,-0.0158,-0.0,1.1
2019-11-12 14:54:19.500,-44.807614771000004,-65.72728125100001,17.4826,2,8,0.1701,0.1251,0.2499,-0.0317,0.1099,-0.0139,0.09,2.3
2019-11-12 14:54:20.000,-44.807617101000005,-65.727278491,17.6707,2,8,0.1703,0.125,0.2498,-0.0316,0.1099,-0.0151,-0.0,1.4
2019-11-12 14:54:20.500,-44.807615653,-65.72727636100001,17.0384,1,7,0.0755,0.0773,0.2484,0.0746,0.138,0.1353,0.09,5.6
2019-11-12 14:54:21.000,-44.807620607,-65.727273789,17.4729,1,7,0.0734,0.0752,0.2416,0.0726,0.1342,0.1316,-0.0,21.0
2019-11-12 14:54:21.500,-44.80762491,-65.727269202,18.0203,2,7,0.1714,0.1252,0.2503,-0.0325,0.1098,-0.0128,0.09,999.9
2019-11-12 14:54:22.000,-44.807628271000006,-65.727269439,17.5592,2,7,0.1782,0.1461,0.2879,0.051,0.151,0.0824,-0.0,2.8
2019-11-12 14:54:22.500,-44.807630777,-65.727266028,17.5002,2,7,0.1782,0.1462,0.288,0.0511,0.1512,0.0824,0.09,5.1
2019-11-12 14:54:23.000,-44.807633192,-65.727260876,17.9486,2,7,0.1784,0.1464,0.2883,0.0514,0.1514,0.0826,-0.0,1.8
2019-11-12 14:54:23.500,-44.807635223000005,-65.727259457,17.8332,2,7,0.1787,0.1464,0.2882,0.0515,0.1513,0.0825,0.09,76.2
2019-11-12 14:54:24.000,-44.807637458,-65.727253734,18.2711,2,7,0.1789,0.146,0.2876,0.0513,0.1506,0.0819,-0.0,1.3
2019-11-12 14:54:24.500,-44.807640236000005,-65.72725166800001,18.2892,2,6,0.1801,0.1475,0.2907,0.0555,0.1535,0.087,0.09,34.3
2019-11-12 14:54:25.000,-44.80764237100001,-65.72724615,18.4534,2,6,0.1802,0.1475,0.2907,0.0554,0.1535,0.0869,-0.0,4.3
2019-11-12 14:54:25.500,-44.807646213000005,-65.727244776,18.1282,2,7,0.1796,0.1459,0.2874,0.0516,0.1503,0.0817,0.09,1.2
2019-11-12 14:54:26.000,-44.807648378,-65.727237536,18.555,2,7,0.1798,0.1459,0.2874,0.0518,0.1503,0.0819,-0.0,4.8
2019-11-12 14:54:27.500,-44.807657403,-65.72722948399999,18.3386,2,7,0.18,0.1468,0.2887,0.0523,0.1517,0.0821,0.09,1.6
2019-11-12 14:54:28.000,-44.807660368,-65.72722337,18.7371,2,7,0.1803,0.1469,0.2888,0.0528,0.1519,0.0823,-0.0,73.2
2019-11-12 14:54:30.000,-44.807657551000005,-65.727229076,18.4796,2,8,0.1818,0.23,0.2835,-0.1035,0.1508,0.1033,-0.0,0.0
2019-11-12 14:54:30.500,-44.807643433,-65.727182687,23.0308,2,8,0.256,0.2705,0.4845,0.168,0.3078,0.2396,0.09,9.4
2019-11-12 14:54:31.000,-44.807646532,-65.727177236,23.0949,2,8,0.2563,0.2706,0.4846,0.1684,0.308,0.24,-0.0,4.9
2019-11-12 14:54:31.500,-44.80762651,-65.727130115,29.4987,2,8,0.2838,0.322,0.5686,0.2228,0.3831,0.3063,0.09,9.6
2019-11-12 14:54:32.000,-44.807654223,-65.727169039,23.5897,2,8,0.2157,0.1902,0.4163,0.0409,0.2135,0.1477,-0.0,0.0
2019-11-12 14:54:32.500,-44.807657602,-65.727165829,22.9199,2,8,0.2157,0.1902,0.4162,0.0406,0.2135,0.1476,0.09,0.0
2019-11-12 14:54:33.000,-44.807660401999996,-65.727165375,23.0067,2,8,0.2159,0.1902,0.4162,0.0406,0.2134,0.1476,-0.0,0.0
2019-11-12 14:54:33.500,-44.807663116,-65.727160323,23.0617,2,8,0.2161,0.1902,0.4162,0.0407,0.2134,0.1477,0.09,0.0
2019-11-12 14:54:34.000,-44.807664761999995,-65.727157144,23.2175,2,8,0.2164,0.1902,0.4163,0.0408,0.2135,0.1479,-0.0,0.0
2019-11-12 14:54:34.500,-44.80767171,-65.727159295,21.7979,2,7,0.2538,0.2076,0.456,0.1162,0.249,0.2382,0.09,0.0
2019-11-12 14:54:35.000,-44.807679195,-65.72716042100001,20.3593,2,7,0.2541,0.2075,0.4553,0.1162,0.2487,0.238,-0.0,0.0
2019-11-12 14:54:35.500,-44.80767409600001,-65.727145971,22.2948,2,8,0.2514,0.2079,0.452,0.1158,0.2487,0.2336,0.09,0.0
2019-11-12 14:54:36.000,-44.807674035,-65.72713904300001,23.8146,2,8,0.232,0.2595,0.4261,0.1218,0.2738,0.1959,-0.0,0.0
2019-11-12 14:54:36.500,-44.807673546000004,-65.72713794,23.6153,2,8,0.2671,0.2633,0.4251,0.0661,0.2714,0.1942,0.09,1.8
2019-11-12 14:54:37.000,-44.807675773999996,-65.727128275,23.9311,2,8,0.2674,0.2634,0.4251,0.0667,0.2714,0.1942,-0.0,1.7
2019-11-12 14:54:37.500,-44.807692562,-65.72715699300001,19.9143,2,8,0.2617,0.2094,0.3557,-0.0824,0.1899,0.1505,0.09,999.9
2019-11-12 14:54:38.000,-44.807699418,-65.727152082,19.7846,2,8,0.2619,0.2095,0.3558,-0.0823,0.19,0.1504,-0.0,999.9
2019-11-12 14:54:38.500,-44.807706913000004,-65.72715281800001,18.7506,2,8,0.2622,0.2092,0.3552,-0.0827,0.1895,0.1498,0.09,38.0
2019-11-12 14:54:39.000,-44.80770858100001,-65.727146101,19.1082,2,7,0.266,0.2096,0.3565,-0.0857,0.1884,0.1541,-0.0,1.4
2019-11-12 14:54:39.500,-44.80770897399999,-65.727143786,19.3202,2,7,0.2664,0.21,0.3572,-0.0851,0.1891,0.1547,0.09,31.4
2019-11-12 14:54:40.000,-44.807713918000005,-65.727135866,19.3277,2,7,0.2665,0.2099,0.3569,-0.0852,0.1889,0.1546,-0.0,1.0
2019-11-12 14:54:40.500,-44.80770112,-65.727116688,22.2636,2,7,0.3861,0.2991,0.4424,-0.1832,0.2402,0.2667,0.09,9.2
2019-11-12 14:54:41.000,-44.807701596,-65.72711885300001,21.9854,2,7,0.3862,0.2991,0.4424,-0.1832,0.2403,0.2666,-0.0,5.2
2019-11-12 14:54:41.500,-44.80769976,-65.727115651,22.292,2,7,0.3903,0.3075,0.4383,-0.1975,0.2427,0.2577,0.09,19.1
2019-11-12 14:54:42.000,-44.807708996,-65.727117691,21.2955,2,6,0.3631,0.3403,0.4434,-0.2476,0.2675,0.186,-0.0,999.9
2019-11-12 14:54:42.500,-44.807717633,-65.727096494,18.1093,2,7,0.227,0.2294,0.4895,0.111,0.2153,0.1642,0.09,1.4
2019-11-12 14:54:43.000,-44.807723339,-65.727099443,16.7119,2,7,0.227,0.2295,0.4896,0.1109,0.2154,0.1641,-0.0,1.3
2019-11-12 14:54:43.500,-44.807722481000006,-65.72708550600001,18.552,2,8,0.012,0.0138,0.0262,-0.0052,0.0175,0.0069,0.09,3.8
2019-11-12 14:54:44.000,-44.807738047,-65.727091198,14.9203,1,8,0.0169,0.0195,0.037,-0.0073,0.0247,0.0097,-0.0,11.3
2019-11-12 14:54:44.500,-44.807723333999995,-65.727085322,18.6706,2,8,0.2514,0.251,0.5606,0.1583,0.2817,0.2381,0.09,1.3
2019-11-12 14:54:45.000,-44.807719188,-65.727080057,20.4971,2,8,0.236,0.2222,0.5417,0.1208,0.2309,0.2016,-0.0,1.3
2019-11-12 14:54:45.500,-44.807720702,-65.72707915,19.8118,2,8,0.236,0.2223,0.5415,0.121,0.2308,0.2015,0.09,1.4
2019-11-12 14:54:46.000,-44.807727947,-65.727091317,17.0975,2,8,0.2362,0.2225,0.5416,0.1213,0.231,0.2017,-0.0,1.0
2019-11-12 14:54:46.500,-44.807740294,-65.72712758,15.4703,2,8,0.2541,0.2948,0.6117,0.1745,0.2274,0.2301,0.09,1.1
2019-11-12 14:54:47.000,-44.807739045,-65.727127381,16.6827,2,8,0.2542,0.2948,0.6117,0.1746,0.2273,0.2301,-0.0,1.3
2019-11-12 14:54:47.500,-44.807731182,-65.72712031399999,17.3004,1,8,0.0169,0.0195,0.0371,-0.0073,0.0247,0.0097,0.09,11.3
2019-11-12 14:54:48.000,-44.807733773,-65.727106124,16.1262,2,8,0.2577,0.3097,0.7809,0.1616,0.0645,0.2704,-0.0,1.2
2019-11-12 14:54:48.500,-44.80773073899999,-65.72709704399999,17.1229,2,8,0.2816,0.3718,0.8013,0.2223,0.2027,0.3055,0.09,1.9
2019-11-12 14:54:49.000,-44.807729956,-65.727104325,20.0567,2,8,0.2818,0.3718,0.8013,0.2222,0.2028,0.3054,-0.0,1.3
2019-11-12 14:54:49.500,-44.807722549,-65.72708156,20.7192,2,8,0.2708,0.2949,0.7269,0.1731,0.3434,0.3478,0.09,1.2
2019-11-12 14:54:50.000,-44.807732762,-65.727097074,17.2363,2,8,0.2835,0.3186,0.5939,0.2017,0.3505,0.3337,-0.0,1.3
2019-11-12 14:54:50.500,-44.807747707,-65.727098429,14.5209,1,8,0.0137,0.0156,0.0348,0.0046,0.0217,0.0142,0.09,4.1
2019-11-12 14:54:51.000,-44.807737126999996,-65.727083849,19.7246,1,8,0.0632,0.0671,0.2096,0.0621,0.1177,0.1125,-0.0,7.1
2019-11-12 14:54:51.500,-44.807736228,-65.727082762,19.7704,2,8,0.0609,0.0636,0.2028,0.0609,0.1132,0.11,0.09,7.3
2019-11-12 14:54:52.000,-44.807742501999996,-65.727079292,19.3861,1,8,0.0659,0.0687,0.2175,0.0649,0.1215,0.1176,-0.0,48.9
2019-11-12 14:54:52.500,-44.807743041,-65.727076258,19.6981,2,8,0.1503,0.1179,0.2222,-0.0433,0.1065,0.0446,0.09,2.0
2019-11-12 14:54:53.000,-44.807745692,-65.727074192,19.528,2,8,0.1501,0.1179,0.2222,-0.0431,0.1065,0.0444,-0.0,2.7
2019-11-12 14:54:53.500,-44.807749281999996,-65.727069737,19.5941,2,8,0.1489,0.1172,0.2218,-0.0404,0.1073,0.0416,0.09,191.8
2019-11-12 14:54:54.000,-44.807752835,-65.727066758,19.4161,2,8,0.1495,0.1176,0.2221,-0.0421,0.1068,0.0434,-0.0,1.1
2019-11-12 14:54:54.500,-44.807755172,-65.727061933,19.4279,2,7,0.15,0.1177,0.2224,-0.0426,0.1065,0.0449,0.09,2.3
2019-11-12 14:54:55.000,-44.807758182,-65.727059067,19.5045,2,7,0.1468,0.1146,0.2227,-0.0312,0.108,0.0419,-0.0,76.4
2019-11-12 14:54:55.500,-44.807760915,-65.727054811,19.5279,2,8,0.1463,0.1153,0.2227,-0.0312,0.109,0.0396,0.09,2.5
2019-11-12 14:54:56.000,-44.807763803,-65.727049724,19.6128,2,7,0.1466,0.1154,0.223,-0.0316,0.1089,0.0409,-0.0,13.1
2019-11-12 14:54:56.500,-44.807766722,-65.727046451,19.598,2,7,0.1466,0.1154,0.223,-0.0315,0.1089,0.0409,0.09,277.0
2019-11-12 14:54:57.000,-44.807768943999996,-65.727040841,19.7359,2,8,0.1462,0.1153,0.2225,-0.031,0.1089,0.0395,-0.0,14.4
2019-11-12 14:54:57.500,-44.807772848,-65.72703963800001,19.5241,2,8,0.1462,0.1152,0.2225,-0.0312,0.1087,0.0392,0.09,118.5
2019-11-12 14:54:58.000,-44.807775325,-65.727034465,19.5802,2,8,0.1462,0.1155,0.2229,-0.0307,0.1093,0.0398,-0.0,2.1
2019-11-12 14:54:58.500,-44.80777816,-65.727032697,19.5268,2,8,0.1463,0.1154,0.2227,-0.0306,0.109,0.0398,0.09,7.5
2019-11-12 14:54:59.000,-44.807782272,-65.727027878,19.3529,2,8,0.1467,0.1154,0.2227,-0.0293,0.1091,0.0413,-0.0,0.0
2019-11-12 14:54:59.500,-44.807785206000005,-65.72702354,19.4449,2,8,0.1467,0.1154,0.2226,-0.0292,0.1091,0.0418,0.09,0.0
2019-11-12 14:55:00.000,-44.807789551000006,-65.72701988600001,19.4169,2,8,0.1467,0.1155,0.2227,-0.0292,0.1091,0.042,-0.0,0.0
2019-11-12 14:55:00.500,-44.80779236,-65.72701610899999,19.2794,2,8,0.1471,0.1155,0.2232,-0.0288,0.1093,0.0437,0.09,0.0
2019-11-12 14:55:01.000,-44.80779567,-65.72701232600001,19.2614,2,8,0.1476,0.1177,0.2281,-0.0231,0.1142,0.0496,-0.0,0.0
2019-11-12 14:55:01.500,-44.807806123,-65.727022093,17.2559,2,8,0.1601,0.1487,0.2701,0.0713,0.1619,0.1069,0.09,0.0
2019-11-12 14:55:02.000,-44.80781049,-65.727018705,17.1255,2,8,0.1601,0.1486,0.2699,0.0711,0.1617,0.1066,-0.0,0.0
2019-11-12 14:55:02.500,-44.807814495,-65.727014856,16.8505,2,8,0.1601,0.1481,0.269,0.0707,0.1609,0.1061,0.09,0.0
2019-11-12 14:55:03.000,-44.807816877,-65.727008997,17.2398,2,8,0.1601,0.1481,0.2689,0.0707,0.1608,0.1061,-0.0,0.0
2019-11-12 14:55:03.500,-44.807821815,-65.727004666,16.9654,2,8,0.1602,0.1481,0.2689,0.0707,0.1608,0.1062,0.09,0.0
2019-11-12 14:55:04.000,-44.807825606,-65.727001191,16.8974,2,8,0.1603,0.1481,0.2689,0.0707,0.1607,0.1061,-0.0,0.0
2019-11-12 14:55:04.500,-44.80783022399999,-65.726996699,16.8678,2,8,0.1603,0.1481,0.2689,0.0707,0.1608,0.1061,0.09,0.0
2019-11-12 14:55:05.000,-44.807833362,-65.726992501,16.6127,2,8,0.1604,0.1483,0.2691,0.0705,0.161,0.1059,-0.0,0.0
2019-11-12 14:55:05.500,-44.807837106,-65.726986699,17.0651,2,8,0.1606,0.1487,0.2701,0.0708,0.1618,0.1063,0.09,0.0
2019-11-12 14:55:06.000,-44.807840979,-65.726984199,16.686,2,8,0.1608,0.1485,0.2696,0.0709,0.1613,0.1064,-0.0,0.0
2019-11-12 14:55:06.500,-44.807847218,-65.72697255199999,16.7835,2,8,0.2386,0.2101,0.5077,0.1564,0.2979,0.3019,0.09,1.0
2019-11-12 14:55:07.000,-44.807858976000006,-65.7269717,15.3042,2,8,0.0763,0.0813,0.258,0.0775,0.1445,0.1392,-0.0,7.5
2019-11-12 14:55:07.500,-44.80785921100001,-65.726970757,15.1673,2,7,0.0763,0.0811,0.2578,0.0775,0.1443,0.1392,0.09,54.8
2019-11-12 14:55:08.000,-44.807863323,-65.726967938,14.6778,1,7,0.0764,0.0814,0.2583,0.0776,0.1446,0.1394,-0.0,8.3
2019-11-12 14:55:08.500,-44.807864236,-65.72696235,14.6289,2,7,0.1703,0.1482,0.2596,-0.0328,0.1524,0.1164,0.09,2.2
2019-11-12 14:55:09.000,-44.807863115,-65.726958105,14.8071,1,7,0.0927,0.0978,0.3115,0.0937,0.1741,0.1685,-0.0,6.3
2019-11-12 14:55:09.500,-44.807884795,-65.72695425,14.4805,1,7,0.122,0.129,0.412,0.1242,0.2302,0.223,0.09,4.3
2019-11-12 14:55:10.000,-44.807885264,-65.726950095,14.8081,1,7,0.1125,0.1195,0.3805,0.1144,0.2128,0.2056,-0.0,4.9
2019-11-12 14:55:10.500,-44.807869291,-65.726946481,14.8828,1,7,0.1093,0.1162,0.3697,0.1111,0.2068,0.1996,-0.1,3.4
2019-11-12 14:55:11.000,-44.807879001,-65.72694633,14.4652,2,8,0.1692,0.1483,0.2594,-0.0315,0.1528,0.1152,-0.0,1.0
2019-11-12 14:55:11.500,-44.807876723999996,-65.72694710100001,14.5027,2,8,0.1692,0.1483,0.2594,-0.0313,0.1529,0.1152,0.09,18.4
2019-11-12 14:55:12.000,-44.807878478999996,-65.726946213,14.6376,2,8,0.1692,0.1484,0.2595,-0.0311,0.1529,0.1153,-0.0,105.2
2019-11-12 14:55:12.500,-44.807876403,-65.726926837,16.6015,2,8,0.1823,0.1753,0.2925,0.0735,0.1901,0.1507,0.09,2.1
2019-11-12 14:55:13.000,-44.807878457,-65.726922595,16.6194,2,8,0.1822,0.1753,0.2926,0.0734,0.1901,0.1506,-0.0,4.3
2019-11-12 14:55:13.500,-44.807882265,-65.726920917,16.4489,2,8,0.1822,0.1754,0.2928,0.0733,0.1903,0.1506,0.09,1.2
2019-11-12 14:55:14.000,-44.807884519,-65.726918878,16.0401,2,8,0.182,0.1754,0.2925,0.0728,0.1902,0.1501,-0.0,1.8
2019-11-12 14:55:14.500,-44.807883625,-65.726914538,16.4204,2,8,0.1821,0.176,0.293,0.0734,0.1908,0.1504,0.09,4.6
2019-11-12 14:55:15.000,-44.807883916,-65.726912047,16.5406,2,8,0.1821,0.1757,0.2928,0.0734,0.1905,0.1505,-0.0,2.1
2019-11-12 14:55:15.500,-44.807884574,-65.72690688600001,17.0503,2,8,0.1822,0.1766,0.2939,0.0738,0.1917,0.1507,0.09,16.4
2019-11-12 14:55:16.000,-44.80788814,-65.726905817,17.0126,2,8,0.1696,0.1745,0.3489,0.0445,0.2163,0.1577,-0.0,211.8
2019-11-12 14:55:16.500,-44.807891051999995,-65.726904318,16.7462,2,8,0.1694,0.174,0.3482,0.0431,0.2157,0.1571,0.09,2.2
2019-11-12 14:55:17.000,-44.807894184,-65.72690053,16.9849,2,8,0.1695,0.174,0.3481,0.0431,0.2155,0.1571,-0.0,7.7
2019-11-12 14:55:17.500,-44.807881426,-65.726911252,17.0205,2,7,0.1894,0.1511,0.3683,0.0846,0.1993,0.2112,0.09,29.7
2019-11-12 14:55:18.000,-44.80788290899999,-65.72690459100001,17.512,2,7,0.1896,0.1514,0.3697,0.0852,0.2002,0.2118,-0.0,5.8
2019-11-12 14:55:18.500,-44.80789213600001,-65.726914822,13.6253,1,8,0.0202,0.0082,0.0163,-0.008,0.0042,0.0054,-0.1,4.2
2019-11-12 14:55:19.000,-44.80789563,-65.72691064899999,13.5534,1,8,0.0685,0.0988,0.1679,0.0799,0.1284,0.1047,-0.0,5.5
2019-11-12 14:55:19.500,-44.807903812,-65.726906778,13.6302,2,7,0.1461,0.1202,0.2094,-0.0668,0.1097,0.079,0.09,2.8
2019-11-12 14:55:20.000,-44.8079192,-65.72690257800001,12.6817,1,7,0.1262,0.1836,0.3107,0.151,0.2386,0.1967,-0.0,16.7
2019-11-12 14:55:20.500,-44.807910336999996,-65.726899132,13.6434,2,7,0.1462,0.1175,0.2076,-0.0654,0.1057,0.0818,0.09,2.5
2019-11-12 14:55:21.000,-44.80791382,-65.726894016,13.6136,2,7,0.1422,0.1144,0.2082,-0.0576,0.107,0.0808,-0.0,1.4
2019-11-12 14:55:21.500,-44.807913055,-65.726887127,13.7353,1,8,0.077,0.1116,0.1892,0.0906,0.1449,0.1185,-0.1,41.1
2019-11-12 14:55:22.000,-44.807922823999995,-65.726882305,13.7322,2,8,0.0616,0.0894,0.1515,0.0729,0.1161,0.0952,-0.0,4.2
2019-11-12 14:55:22.500,-44.807925428999994,-65.726880853,13.6016,2,8,0.1412,0.1135,0.2067,-0.0566,0.1058,0.08,0.09,1.2
2019-11-12 14:55:23.000,-44.807922908,-65.72687700899999,13.5065,1,8,0.0856,0.122,0.2063,0.1003,0.1583,0.1309,-0.0,10.6
2019-11-12 14:55:23.500,-44.807937538000004,-65.726870337,14.0075,1,8,0.0866,0.1234,0.2086,0.1015,0.1601,0.1324,0.09,9.0
2019-11-12 14:55:24.000,-44.807935097,-65.726860714,14.4173,2,7,0.0132,0.0162,0.0296,0.0062,0.0206,0.0125,-0.0,5.2
2019-11-12 14:55:24.500,-44.807940114,-65.726863526,13.2758,2,7,0.1414,0.1135,0.2069,-0.0564,0.1054,0.081,0.09,2.6
2019-11-12 14:55:25.000,-44.807938801999995,-65.726856896,13.114,1,8,0.1176,0.148,0.0557,-0.1309,0.0823,-0.0694,-0.0,9.7
2019-11-12 14:55:25.500,-44.807948318,-65.726853292,13.1486,2,7,0.143,0.1143,0.2075,-0.059,0.1045,0.083,0.09,1.5
2019-11-12 14:55:26.000,-44.807943902,-65.72684571,13.7545,1,7,0.1191,0.1545,0.0633,-0.1346,0.0919,-0.077,-0.0,3.3
2019-11-12 14:55:26.500,-44.807955676999995,-65.726844826,13.0913,2,7,0.1411,0.1153,0.2084,-0.0565,0.1076,0.081,0.09,1.4
2019-11-12 14:55:27.000,-44.807946921,-65.726827735,14.5077,1,7,0.1283,0.1665,0.0667,-0.1452,0.0988,-0.0832,-0.0,4.6
2019-11-12 14:55:27.500,-44.807950739,-65.726822703,14.4316,1,7,0.1338,0.1737,0.0688,-0.1516,0.1029,-0.087,-0.1,13.3
2019-11-12 14:55:28.000,-44.807971251000005,-65.726831261,13.5322,1,7,0.0984,0.1276,0.0564,-0.1108,0.0771,-0.0632,-0.0,4.4
2019-11-12 14:55:28.500,-44.807963404,-65.726815194,14.6196,2,7,0.0804,0.1045,0.0436,-0.0909,0.0625,-0.0521,0.09,52.2
2019-11-12 14:55:29.000,-44.807981041000005,-65.72681801600001,13.5836,1,7,0.0941,0.1221,0.0551,-0.1059,0.0741,-0.0604,-0.0,14.6
2019-11-12 14:55:29.500,-44.807974714,-65.72680657800001,14.2984,2,7,0.1886,0.2077,0.3542,0.1358,0.2471,0.206,0.09,9.9
2019-11-12 14:55:30.000,-44.807979691999996,-65.72680196600001,13.994,2,7,0.1885,0.2076,0.3542,0.1356,0.247,0.2059,-0.0,55.0
2019-11-12 14:55:30.500,-44.807984562,-65.726801578,13.6343,2,7,0.1884,0.2077,0.3543,0.1355,0.2472,0.2058,0.09,55.2
2019-11-12 14:55:31.000,-44.807987496,-65.726796435,13.6311,2,7,0.1884,0.2077,0.3543,0.1356,0.2471,0.2059,-0.0,770.1
2019-11-12 14:55:31.500,-44.807993376000006,-65.72679247100001,13.4014,2,6,0.1454,0.1576,0.2692,0.0355,0.1726,0.117,0.09,999.9
2019-11-12 14:55:32.000,-44.807997596999996,-65.726787048,13.1736,2,6,0.1453,0.1575,0.2691,0.0353,0.1725,0.1169,-0.0,19.4
2019-11-12 14:55:32.500,-44.808001873,-65.726783708,13.1234,2,7,0.1447,0.1569,0.269,0.0377,0.1722,0.117,0.09,999.9
2019-11-12 14:55:33.000,-44.80800592,-65.726778378,12.9543,2,7,0.1446,0.1568,0.269,0.0374,0.1722,0.1169,-0.0,44.8
2019-11-12 14:55:33.500,-44.808008952,-65.726772447,13.1944,2,7,0.1443,0.1567,0.2689,0.0365,0.172,0.1165,0.09,152.3
2019-11-12 14:55:34.000,-44.808012025,-65.726770938,12.9222,2,8,0.1492,0.1603,0.2687,-0.0028,0.1709,0.1177,-0.0,6.2
2019-11-12 14:55:34.500,-44.807988021999996,-65.72681272199999,12.0156,2,8,0.3251,0.3826,0.2838,-0.3171,0.2482,-0.1163,0.09,37.4
2019-11-12 14:55:35.000,-44.807990337,-65.726815038,11.4415,2,8,0.325,0.3826,0.284,-0.3171,0.2483,-0.1164,-0.0,1.8
